workerid,hitId,condition,phase,item_name,response,onTime,is_correct
6668de741fad50585ab8e028,66dd0fe39bfb33794b562bc9,absent,practice,space,time,True,False
6668de741fad50585ab8e028,66dd0fe39bfb33794b562bc9,absent,practice,blue,fly,True,False
6668de741fad50585ab8e028,66dd0fe39bfb33794b562bc9,absent,practice,turn,boat,True,False
6668de741fad50585ab8e028,66dd0fe39bfb33794b562bc9,absent,test,candle,candle,True,True
6668de741fad50585ab8e028,66dd0fe39bfb33794b562bc9,absent,test,snow,small,True,False
64842455e8ac69503a5c65f0,66dd0fe39bfb33794b562bc9,generate,practice,blood,blood,True,True
64842455e8ac69503a5c65f0,66dd0fe39bfb33794b562bc9,generate,practice,day,day,True,True
64842455e8ac69503a5c65f0,66dd0fe39bfb33794b562bc9,generate,practice,turn,railway,True,False
64842455e8ac69503a5c65f0,66dd0fe39bfb33794b562bc9,generate,test,ball,wicker,True,False
64842455e8ac69503a5c65f0,66dd0fe39bfb33794b562bc9,generate,test,common,car,True,False
5f5f381a671929022832eef6,66dd0fe39bfb33794b562bc9,generate,practice,blood,blood,True,True
5f5f381a671929022832eef6,66dd0fe39bfb33794b562bc9,generate,practice,saw,fairy,True,False
5f5f381a671929022832eef6,66dd0fe39bfb33794b562bc9,generate,practice,ball,ball,True,True
5f5f381a671929022832eef6,66dd0fe39bfb33794b562bc9,generate,test,coat,coat,True,True
5f5f381a671929022832eef6,66dd0fe39bfb33794b562bc9,generate,test,girl,girl,False,True
629f470832dba055c9d39800,66dd0fe39bfb33794b562bc9,coach,practice,street,bulb,False,False
629f470832dba055c9d39800,66dd0fe39bfb33794b562bc9,coach,practice,girl,beautiful,True,False
629f470832dba055c9d39800,66dd0fe39bfb33794b562bc9,coach,practice,turn,tool,True,False
629f470832dba055c9d39800,66dd0fe39bfb33794b562bc9,coach,test,bar,meat,True,False
629f470832dba055c9d39800,66dd0fe39bfb33794b562bc9,coach,test,blue,food,True,False
65a5920088672d869713f267,66dd0fe39bfb33794b562bc9,generate,practice,girl,girl,True,True
65a5920088672d869713f267,66dd0fe39bfb33794b562bc9,generate,practice,trap,trap,True,True
65a5920088672d869713f267,66dd0fe39bfb33794b562bc9,generate,practice,blood,blood,True,True
65a5920088672d869713f267,66dd0fe39bfb33794b562bc9,generate,test,pot,pot,True,True
65a5920088672d869713f267,66dd0fe39bfb33794b562bc9,generate,test,candle,candle,True,True
63e8a4efd541d6d1d3f2bb89,66dd0fe39bfb33794b562bc9,absent,practice,bank,bank,True,True
63e8a4efd541d6d1d3f2bb89,66dd0fe39bfb33794b562bc9,absent,practice,turn,turn,True,True
63e8a4efd541d6d1d3f2bb89,66dd0fe39bfb33794b562bc9,absent,practice,spider,spider,True,True
63e8a4efd541d6d1d3f2bb89,66dd0fe39bfb33794b562bc9,absent,test,tree,tree,True,True
63e8a4efd541d6d1d3f2bb89,66dd0fe39bfb33794b562bc9,absent,test,coat,coat,True,True
5eb7094fbb8ed70b61398cff,66dd0fe39bfb33794b562bc9,generate,practice,trap,trap,True,True
5eb7094fbb8ed70b61398cff,66dd0fe39bfb33794b562bc9,generate,practice,camp,fair,True,False
5eb7094fbb8ed70b61398cff,66dd0fe39bfb33794b562bc9,generate,practice,turn,railway,True,False
5eb7094fbb8ed70b61398cff,66dd0fe39bfb33794b562bc9,generate,test,door,flip,False,False
5eb7094fbb8ed70b61398cff,66dd0fe39bfb33794b562bc9,generate,test,saw,saw,True,True
62b33e90d4a7c3f314f45ba6,66dd0fe39bfb33794b562bc9,absent,practice,horn,polish,True,False
62b33e90d4a7c3f314f45ba6,66dd0fe39bfb33794b562bc9,absent,practice,camp,fair,True,False
62b33e90d4a7c3f314f45ba6,66dd0fe39bfb33794b562bc9,absent,practice,blue,blue,True,True
62b33e90d4a7c3f314f45ba6,66dd0fe39bfb33794b562bc9,absent,test,street,road,True,False
62b33e90d4a7c3f314f45ba6,66dd0fe39bfb33794b562bc9,absent,test,spider,spider,True,True
5bd9eb1b1dcc41000132ae7e,66dd0fe39bfb33794b562bc9,generate,practice,gold,Gold,True,True
5bd9eb1b1dcc41000132ae7e,66dd0fe39bfb33794b562bc9,generate,practice,common,common,True,True
5bd9eb1b1dcc41000132ae7e,66dd0fe39bfb33794b562bc9,generate,practice,bar,bar,True,True
5bd9eb1b1dcc41000132ae7e,66dd0fe39bfb33794b562bc9,generate,test,band,band,True,True
5bd9eb1b1dcc41000132ae7e,66dd0fe39bfb33794b562bc9,generate,test,space,army,True,False
5810f69c7d3e6d0001df29a5,66dd0fe39bfb33794b562bc9,coach,practice,trap,far,False,False
5810f69c7d3e6d0001df29a5,66dd0fe39bfb33794b562bc9,coach,practice,bank,bank,True,True
5810f69c7d3e6d0001df29a5,66dd0fe39bfb33794b562bc9,coach,practice,pit,pit,True,True
5810f69c7d3e6d0001df29a5,66dd0fe39bfb33794b562bc9,coach,test,turn,fall,False,False
5810f69c7d3e6d0001df29a5,66dd0fe39bfb33794b562bc9,coach,test,candle,fail,True,False
65e6238e5774c7e869f5defd,66dd0fe39bfb33794b562bc9,coach,practice,common,home,True,False
65e6238e5774c7e869f5defd,66dd0fe39bfb33794b562bc9,coach,practice,blue,blue,True,True
65e6238e5774c7e869f5defd,66dd0fe39bfb33794b562bc9,coach,practice,long,cross,True,False
65e6238e5774c7e869f5defd,66dd0fe39bfb33794b562bc9,coach,test,spider,frost,True,False
65e6238e5774c7e869f5defd,66dd0fe39bfb33794b562bc9,coach,test,trap,brown,True,False
65bf6a50211c74f0d87b9838,66dd0fe39bfb33794b562bc9,absent,practice,common,call,True,False
65bf6a50211c74f0d87b9838,66dd0fe39bfb33794b562bc9,absent,practice,pot,meat,False,False
65bf6a50211c74f0d87b9838,66dd0fe39bfb33794b562bc9,absent,practice,candle,full,True,False
65bf6a50211c74f0d87b9838,66dd0fe39bfb33794b562bc9,absent,test,tree,first,True,False
65bf6a50211c74f0d87b9838,66dd0fe39bfb33794b562bc9,absent,test,hole,hole,True,True
645baa28065259753bfd898a,66dd0fe39bfb33794b562bc9,coach,practice,trap,brown,False,False
645baa28065259753bfd898a,66dd0fe39bfb33794b562bc9,coach,practice,pot,pot,True,True
645baa28065259753bfd898a,66dd0fe39bfb33794b562bc9,coach,practice,gold,gold,True,True
645baa28065259753bfd898a,66dd0fe39bfb33794b562bc9,coach,test,blood,low,False,False
645baa28065259753bfd898a,66dd0fe39bfb33794b562bc9,coach,test,blue,black,True,False
5c0822f550d77a000164d7ce,66dd0fe39bfb33794b562bc9,generate,practice,common,Common,True,True
5c0822f550d77a000164d7ce,66dd0fe39bfb33794b562bc9,generate,practice,pit,Pit,True,True
5c0822f550d77a000164d7ce,66dd0fe39bfb33794b562bc9,generate,practice,door,Door,True,True
5c0822f550d77a000164d7ce,66dd0fe39bfb33794b562bc9,generate,test,street,Street,True,True
5c0822f550d77a000164d7ce,66dd0fe39bfb33794b562bc9,generate,test,cart,Trolley,True,False
5e79d99f6873570009367716,66dd0fe39bfb33794b562bc9,generate,practice,candle,candle,True,True
5e79d99f6873570009367716,66dd0fe39bfb33794b562bc9,generate,practice,pot,pot,True,True
5e79d99f6873570009367716,66dd0fe39bfb33794b562bc9,generate,practice,pit,pit,True,True
5e79d99f6873570009367716,66dd0fe39bfb33794b562bc9,generate,test,common,common,True,True
5e79d99f6873570009367716,66dd0fe39bfb33794b562bc9,generate,test,trap,trap,True,True
6110db4e6d45d7849cd5231e,66dd0fe39bfb33794b562bc9,absent,practice,camp,work,False,False
6110db4e6d45d7849cd5231e,66dd0fe39bfb33794b562bc9,absent,practice,soap,house,False,False
6110db4e6d45d7849cd5231e,66dd0fe39bfb33794b562bc9,absent,practice,candle,morning,False,False
6110db4e6d45d7849cd5231e,66dd0fe39bfb33794b562bc9,absent,test,ball,ball,True,True
6110db4e6d45d7849cd5231e,66dd0fe39bfb33794b562bc9,absent,test,horn,shine,False,False
60394fde95a5a03dcc668c4b,66dd0fe39bfb33794b562bc9,absent,practice,snow,snow,True,True
60394fde95a5a03dcc668c4b,66dd0fe39bfb33794b562bc9,absent,practice,space,sea,True,False
60394fde95a5a03dcc668c4b,66dd0fe39bfb33794b562bc9,absent,practice,saw,grind,True,False
60394fde95a5a03dcc668c4b,66dd0fe39bfb33794b562bc9,absent,test,common,common,True,True
60394fde95a5a03dcc668c4b,66dd0fe39bfb33794b562bc9,absent,test,horn,style,True,False
5db1b1b6cd3329000ba29566,66dd0fe39bfb33794b562bc9,absent,practice,gold,gold,True,True
5db1b1b6cd3329000ba29566,66dd0fe39bfb33794b562bc9,absent,practice,space,space,True,True
5db1b1b6cd3329000ba29566,66dd0fe39bfb33794b562bc9,absent,practice,day,day,True,True
5db1b1b6cd3329000ba29566,66dd0fe39bfb33794b562bc9,absent,test,soap,soap,True,True
5db1b1b6cd3329000ba29566,66dd0fe39bfb33794b562bc9,absent,test,hole,show,True,False
66ba29c86f75af4376414ca9,66dd0fe39bfb33794b562bc9,coach,practice,bank,log,True,False
66ba29c86f75af4376414ca9,66dd0fe39bfb33794b562bc9,coach,practice,turn,red,True,False
66ba29c86f75af4376414ca9,66dd0fe39bfb33794b562bc9,coach,practice,candle,candle,True,True
66ba29c86f75af4376414ca9,66dd0fe39bfb33794b562bc9,coach,test,soap,round,True,False
66ba29c86f75af4376414ca9,66dd0fe39bfb33794b562bc9,coach,test,saw,white,True,False
5e8b861386bb470531a727d4,66dd0fe39bfb33794b562bc9,generate,practice,soap,soap,True,True
5e8b861386bb470531a727d4,66dd0fe39bfb33794b562bc9,generate,practice,candle,party,True,False
5e8b861386bb470531a727d4,66dd0fe39bfb33794b562bc9,generate,practice,brush,green,True,False
5e8b861386bb470531a727d4,66dd0fe39bfb33794b562bc9,generate,test,door,back,True,False
5e8b861386bb470531a727d4,66dd0fe39bfb33794b562bc9,generate,test,ball,storm,True,False
62abb1afcd1bb1a819c90a0c,66dd0fe39bfb33794b562bc9,coach,practice,soap,concert,True,False
62abb1afcd1bb1a819c90a0c,66dd0fe39bfb33794b562bc9,coach,practice,pit,coal,True,False
62abb1afcd1bb1a819c90a0c,66dd0fe39bfb33794b562bc9,coach,practice,hole,adult,True,False
62abb1afcd1bb1a819c90a0c,66dd0fe39bfb33794b562bc9,coach,test,street,switch,True,False
62abb1afcd1bb1a819c90a0c,66dd0fe39bfb33794b562bc9,coach,test,bank,bank,True,True
544e94c4fdf99b50bd30726c,66dd0fe39bfb33794b562bc9,coach,practice,blood,gun,True,False
544e94c4fdf99b50bd30726c,66dd0fe39bfb33794b562bc9,coach,practice,pot,pot,True,True
544e94c4fdf99b50bd30726c,66dd0fe39bfb33794b562bc9,coach,practice,camp,camp,True,True
544e94c4fdf99b50bd30726c,66dd0fe39bfb33794b562bc9,coach,test,band,band,True,True
544e94c4fdf99b50bd30726c,66dd0fe39bfb33794b562bc9,coach,test,hole,hole,True,True
66d58bf20a9e61f3d4b541dd,66dd0fe39bfb33794b562bc9,absent,practice,coat,Coat,True,True
66d58bf20a9e61f3d4b541dd,66dd0fe39bfb33794b562bc9,absent,practice,space,Army,True,False
66d58bf20a9e61f3d4b541dd,66dd0fe39bfb33794b562bc9,absent,practice,girl,Girl,True,True
66d58bf20a9e61f3d4b541dd,66dd0fe39bfb33794b562bc9,absent,test,street,Street,True,True
66d58bf20a9e61f3d4b541dd,66dd0fe39bfb33794b562bc9,absent,test,ball,Ball,True,True
6372639e99b4b50efc9eb4a6,66dd0fe39bfb33794b562bc9,coach,practice,day,day,True,True
6372639e99b4b50efc9eb4a6,66dd0fe39bfb33794b562bc9,coach,practice,trap,castle,True,False
6372639e99b4b50efc9eb4a6,66dd0fe39bfb33794b562bc9,coach,practice,girl,boy,True,False
6372639e99b4b50efc9eb4a6,66dd0fe39bfb33794b562bc9,coach,test,camp,camp,True,True
6372639e99b4b50efc9eb4a6,66dd0fe39bfb33794b562bc9,coach,test,pot,pot,True,True
5fb8dc3c8e8e964121c6aa4c,66dd0fe39bfb33794b562bc9,absent,practice,common,common,True,True
5fb8dc3c8e8e964121c6aa4c,66dd0fe39bfb33794b562bc9,absent,practice,cart,cart,True,True
5fb8dc3c8e8e964121c6aa4c,66dd0fe39bfb33794b562bc9,absent,practice,camp,camp,True,True
5fb8dc3c8e8e964121c6aa4c,66dd0fe39bfb33794b562bc9,absent,test,pit,blossom,True,False
5fb8dc3c8e8e964121c6aa4c,66dd0fe39bfb33794b562bc9,absent,test,tree,hand,True,False
5f02daa521345d453a228f9b,66dd0fe39bfb33794b562bc9,generate,practice,hole,hole,True,True
5f02daa521345d453a228f9b,66dd0fe39bfb33794b562bc9,generate,practice,street,switch,True,False
5f02daa521345d453a228f9b,66dd0fe39bfb33794b562bc9,generate,practice,space,space,True,True
5f02daa521345d453a228f9b,66dd0fe39bfb33794b562bc9,generate,test,day,day,True,True
5f02daa521345d453a228f9b,66dd0fe39bfb33794b562bc9,generate,test,common,common,True,True
601e028aea41df251254119a,66dd0fe39bfb33794b562bc9,generate,practice,bank,bank,False,True
601e028aea41df251254119a,66dd0fe39bfb33794b562bc9,generate,practice,long,line,True,False
601e028aea41df251254119a,66dd0fe39bfb33794b562bc9,generate,practice,street,main,True,False
601e028aea41df251254119a,66dd0fe39bfb33794b562bc9,generate,test,hole,hound,True,False
601e028aea41df251254119a,66dd0fe39bfb33794b562bc9,generate,test,saw,saw,True,True
5c55a56ae66e510001ee791d,66dd0fe39bfb33794b562bc9,coach,practice,bar,ring,False,False
5c55a56ae66e510001ee791d,66dd0fe39bfb33794b562bc9,coach,practice,blood,blood,True,True
5c55a56ae66e510001ee791d,66dd0fe39bfb33794b562bc9,coach,practice,turn,turn,True,True
5c55a56ae66e510001ee791d,66dd0fe39bfb33794b562bc9,coach,test,street,road,True,False
5c55a56ae66e510001ee791d,66dd0fe39bfb33794b562bc9,coach,test,common,common,True,True
6658b1d8c5946493820c5cc4,66dd0fe39bfb33794b562bc9,coach,practice,trap,forest,True,False
6658b1d8c5946493820c5cc4,66dd0fe39bfb33794b562bc9,coach,practice,snow,snow,True,True
6658b1d8c5946493820c5cc4,66dd0fe39bfb33794b562bc9,coach,practice,pit,stone,True,False
6658b1d8c5946493820c5cc4,66dd0fe39bfb33794b562bc9,coach,test,camp,camp,True,True
6658b1d8c5946493820c5cc4,66dd0fe39bfb33794b562bc9,coach,test,band,band,True,True
6659a4d0fe7536ccbcf9c133,66dd0fe39bfb33794b562bc9,generate,practice,candle,candle,True,True
6659a4d0fe7536ccbcf9c133,66dd0fe39bfb33794b562bc9,generate,practice,trap,trap,True,True
6659a4d0fe7536ccbcf9c133,66dd0fe39bfb33794b562bc9,generate,practice,saw,brush,True,False
6659a4d0fe7536ccbcf9c133,66dd0fe39bfb33794b562bc9,generate,test,snow,ice,True,False
6659a4d0fe7536ccbcf9c133,66dd0fe39bfb33794b562bc9,generate,test,ball,men,True,False
667c15768c92b802ade88571,66dd0fe39bfb33794b562bc9,absent,practice,hole,tail,True,False
667c15768c92b802ade88571,66dd0fe39bfb33794b562bc9,absent,practice,blue,blue,True,True
667c15768c92b802ade88571,66dd0fe39bfb33794b562bc9,absent,practice,tree,tree,False,True
667c15768c92b802ade88571,66dd0fe39bfb33794b562bc9,absent,test,soap,soap,True,True
667c15768c92b802ade88571,66dd0fe39bfb33794b562bc9,absent,test,brush,brush,True,True
66b521160aa0725148e68863,66dd0fe39bfb33794b562bc9,absent,practice,saw,saw,True,True
66b521160aa0725148e68863,66dd0fe39bfb33794b562bc9,absent,practice,candle,cake,False,False
66b521160aa0725148e68863,66dd0fe39bfb33794b562bc9,absent,practice,pot,pot,True,True
66b521160aa0725148e68863,66dd0fe39bfb33794b562bc9,absent,test,bank,bank,True,True
66b521160aa0725148e68863,66dd0fe39bfb33794b562bc9,absent,test,street,street,True,True
5dc5ab2bd9873541c1569918,66dd0fe39bfb33794b562bc9,generate,practice,blood,Blood,True,True
5dc5ab2bd9873541c1569918,66dd0fe39bfb33794b562bc9,generate,practice,gold,gold,True,True
5dc5ab2bd9873541c1569918,66dd0fe39bfb33794b562bc9,generate,practice,spider,spider,True,True
5dc5ab2bd9873541c1569918,66dd0fe39bfb33794b562bc9,generate,test,blue,blue,True,True
5dc5ab2bd9873541c1569918,66dd0fe39bfb33794b562bc9,generate,test,snow,snow,True,True
5c48c13bcae0ab0001890ce4,66dd0fe39bfb33794b562bc9,coach,practice,common,common,True,True
5c48c13bcae0ab0001890ce4,66dd0fe39bfb33794b562bc9,coach,practice,girl,boy,True,False
5c48c13bcae0ab0001890ce4,66dd0fe39bfb33794b562bc9,coach,practice,camp,fair,True,False
5c48c13bcae0ab0001890ce4,66dd0fe39bfb33794b562bc9,coach,test,day,day,True,True
5c48c13bcae0ab0001890ce4,66dd0fe39bfb33794b562bc9,coach,test,gold,gold,True,True
6659f66b8b6bbc2b0d3396db,66dd0fe39bfb33794b562bc9,coach,practice,brush,spray,True,False
6659f66b8b6bbc2b0d3396db,66dd0fe39bfb33794b562bc9,coach,practice,trap,pit,True,False
6659f66b8b6bbc2b0d3396db,66dd0fe39bfb33794b562bc9,coach,practice,common,situation,True,False
6659f66b8b6bbc2b0d3396db,66dd0fe39bfb33794b562bc9,coach,test,camp,fair,True,False
6659f66b8b6bbc2b0d3396db,66dd0fe39bfb33794b562bc9,coach,test,street,street,True,True
5e1cf0eb65b6d3071f489de9,66dd0fe39bfb33794b562bc9,absent,practice,blue,black,True,False
5e1cf0eb65b6d3071f489de9,66dd0fe39bfb33794b562bc9,absent,practice,long,line,True,False
5e1cf0eb65b6d3071f489de9,66dd0fe39bfb33794b562bc9,absent,practice,band,band,True,True
5e1cf0eb65b6d3071f489de9,66dd0fe39bfb33794b562bc9,absent,test,common,common,True,True
5e1cf0eb65b6d3071f489de9,66dd0fe39bfb33794b562bc9,absent,test,pot,pot,True,True
66082020eb7b1780ba30a46f,66dd0fe39bfb33794b562bc9,generate,practice,soap,soap,True,True
66082020eb7b1780ba30a46f,66dd0fe39bfb33794b562bc9,generate,practice,saw,brush,True,False
66082020eb7b1780ba30a46f,66dd0fe39bfb33794b562bc9,generate,practice,girl,girl,True,True
66082020eb7b1780ba30a46f,66dd0fe39bfb33794b562bc9,generate,test,long,band,False,False
66082020eb7b1780ba30a46f,66dd0fe39bfb33794b562bc9,generate,test,common,common,True,True
66869d65dd395debeaa09d0d,66dd0fe39bfb33794b562bc9,generate,practice,ball,ball,True,True
66869d65dd395debeaa09d0d,66dd0fe39bfb33794b562bc9,generate,practice,common,common,True,True
66869d65dd395debeaa09d0d,66dd0fe39bfb33794b562bc9,generate,practice,pot,pot,True,True
66869d65dd395debeaa09d0d,66dd0fe39bfb33794b562bc9,generate,test,door,door,True,True
66869d65dd395debeaa09d0d,66dd0fe39bfb33794b562bc9,generate,test,brush,ribbon,True,False
55d51a6b8ce09000127d4821,66dd0fe39bfb33794b562bc9,coach,practice,coat,coat,True,True
55d51a6b8ce09000127d4821,66dd0fe39bfb33794b562bc9,coach,practice,gold,gold,True,True
55d51a6b8ce09000127d4821,66dd0fe39bfb33794b562bc9,coach,practice,door,door,True,True
55d51a6b8ce09000127d4821,66dd0fe39bfb33794b562bc9,coach,test,pit,pit,True,True
55d51a6b8ce09000127d4821,66dd0fe39bfb33794b562bc9,coach,test,pot,pot,True,True
66a934ee4699d12335b4de09,66dd0fe39bfb33794b562bc9,coach,practice,long,cut,True,False
66a934ee4699d12335b4de09,66dd0fe39bfb33794b562bc9,coach,practice,tree,tree,True,True
66a934ee4699d12335b4de09,66dd0fe39bfb33794b562bc9,coach,practice,candle,candle,True,True
66a934ee4699d12335b4de09,66dd0fe39bfb33794b562bc9,coach,test,space,space,True,True
66a934ee4699d12335b4de09,66dd0fe39bfb33794b562bc9,coach,test,blue,black,True,False
66ba355c3a0c226afeb4c0c7,66dd0fe39bfb33794b562bc9,generate,practice,horn,horn,True,True
66ba355c3a0c226afeb4c0c7,66dd0fe39bfb33794b562bc9,generate,practice,candle,candle,True,True
66ba355c3a0c226afeb4c0c7,66dd0fe39bfb33794b562bc9,generate,practice,day,day,True,True
66ba355c3a0c226afeb4c0c7,66dd0fe39bfb33794b562bc9,generate,test,brush,colour,True,False
66ba355c3a0c226afeb4c0c7,66dd0fe39bfb33794b562bc9,generate,test,soap,towel,True,False
66c37693c9a53d4c176a9edc,66dd0fe39bfb33794b562bc9,absent,practice,tree,tree,True,True
66c37693c9a53d4c176a9edc,66dd0fe39bfb33794b562bc9,absent,practice,brush,brush,True,True
66c37693c9a53d4c176a9edc,66dd0fe39bfb33794b562bc9,absent,practice,ball,ball,True,True
66c37693c9a53d4c176a9edc,66dd0fe39bfb33794b562bc9,absent,test,band,band,True,True
66c37693c9a53d4c176a9edc,66dd0fe39bfb33794b562bc9,absent,test,cart,free,True,False
66cf647660d3b99b68aa87ca,66dd0fe39bfb33794b562bc9,absent,practice,gold,gold,True,True
66cf647660d3b99b68aa87ca,66dd0fe39bfb33794b562bc9,absent,practice,long,band,True,False
66cf647660d3b99b68aa87ca,66dd0fe39bfb33794b562bc9,absent,practice,cart,cart,True,True
66cf647660d3b99b68aa87ca,66dd0fe39bfb33794b562bc9,absent,test,saw,brush,True,False
66cf647660d3b99b68aa87ca,66dd0fe39bfb33794b562bc9,absent,test,snow,ice,True,False
57fde8979c39b3000179e347,66dd0fe39bfb33794b562bc9,absent,practice,tree,tree,True,True
57fde8979c39b3000179e347,66dd0fe39bfb33794b562bc9,absent,practice,long,long,True,True
57fde8979c39b3000179e347,66dd0fe39bfb33794b562bc9,absent,practice,day,day,True,True
57fde8979c39b3000179e347,66dd0fe39bfb33794b562bc9,absent,test,trap,brown,True,False
57fde8979c39b3000179e347,66dd0fe39bfb33794b562bc9,absent,test,band,band,True,True
645f2a337fcb0360de02c8cd,66dd0fe39bfb33794b562bc9,coach,practice,spider,spider,True,True
645f2a337fcb0360de02c8cd,66dd0fe39bfb33794b562bc9,coach,practice,turn,sign,False,False
645f2a337fcb0360de02c8cd,66dd0fe39bfb33794b562bc9,coach,practice,band,band,True,True
645f2a337fcb0360de02c8cd,66dd0fe39bfb33794b562bc9,coach,test,gold,gold,True,True
645f2a337fcb0360de02c8cd,66dd0fe39bfb33794b562bc9,coach,test,snow,snow,True,True
5977369c435a7500011593ee,66dd0fe39bfb33794b562bc9,generate,practice,common,common,True,True
5977369c435a7500011593ee,66dd0fe39bfb33794b562bc9,generate,practice,day,day,True,True
5977369c435a7500011593ee,66dd0fe39bfb33794b562bc9,generate,practice,turn,turn,True,True
5977369c435a7500011593ee,66dd0fe39bfb33794b562bc9,generate,test,girl,boy,True,False
5977369c435a7500011593ee,66dd0fe39bfb33794b562bc9,generate,test,bank,bank,True,True
650864268a31fd9d2b8f84ee,66dd0fe39bfb33794b562bc9,absent,practice,candle,house,True,False
650864268a31fd9d2b8f84ee,66dd0fe39bfb33794b562bc9,absent,practice,blue,news,False,False
650864268a31fd9d2b8f84ee,66dd0fe39bfb33794b562bc9,absent,practice,common,common,True,True
650864268a31fd9d2b8f84ee,66dd0fe39bfb33794b562bc9,absent,test,spider,black,True,False
650864268a31fd9d2b8f84ee,66dd0fe39bfb33794b562bc9,absent,test,girl,girl,True,True
5cab9c01291df900015c2849,66dd0fe39bfb33794b562bc9,generate,practice,soap,soap,True,True
5cab9c01291df900015c2849,66dd0fe39bfb33794b562bc9,generate,practice,bar,bar,True,True
5cab9c01291df900015c2849,66dd0fe39bfb33794b562bc9,generate,practice,girl,girl,True,True
5cab9c01291df900015c2849,66dd0fe39bfb33794b562bc9,generate,test,band,band,True,True
5cab9c01291df900015c2849,66dd0fe39bfb33794b562bc9,generate,test,gold,gold,True,True
5b5e01bf9351420001b7a83a,66dd0fe39bfb33794b562bc9,absent,practice,street,road,True,False
5b5e01bf9351420001b7a83a,66dd0fe39bfb33794b562bc9,absent,practice,long,down,True,False
5b5e01bf9351420001b7a83a,66dd0fe39bfb33794b562bc9,absent,practice,camp,time,True,False
5b5e01bf9351420001b7a83a,66dd0fe39bfb33794b562bc9,absent,test,soap,soap,True,True
5b5e01bf9351420001b7a83a,66dd0fe39bfb33794b562bc9,absent,test,turn,hook,True,False
66b60dafb85ab92bec7dbbc1,66dd0fe39bfb33794b562bc9,coach,practice,tree,tree,True,True
66b60dafb85ab92bec7dbbc1,66dd0fe39bfb33794b562bc9,coach,practice,snow,snow,True,True
66b60dafb85ab92bec7dbbc1,66dd0fe39bfb33794b562bc9,coach,practice,camp,fair,True,False
66b60dafb85ab92bec7dbbc1,66dd0fe39bfb33794b562bc9,coach,test,trap,trap,True,True
66b60dafb85ab92bec7dbbc1,66dd0fe39bfb33794b562bc9,coach,test,soap,soap,True,True
66b4f70b9bb206058a15b932,66dd0fe39bfb33794b562bc9,absent,practice,candle,Candle,True,True
66b4f70b9bb206058a15b932,66dd0fe39bfb33794b562bc9,absent,practice,street,Switch,True,False
66b4f70b9bb206058a15b932,66dd0fe39bfb33794b562bc9,absent,practice,coat,coat,True,True
66b4f70b9bb206058a15b932,66dd0fe39bfb33794b562bc9,absent,test,snow,phone,True,False
66b4f70b9bb206058a15b932,66dd0fe39bfb33794b562bc9,absent,test,soap,towel,True,False
5f24a57c030da70af5ffd2bf,66dd0fe39bfb33794b562bc9,absent,practice,spider,spider,True,True
5f24a57c030da70af5ffd2bf,66dd0fe39bfb33794b562bc9,absent,practice,day,day,True,True
5f24a57c030da70af5ffd2bf,66dd0fe39bfb33794b562bc9,absent,practice,cart,cart,True,True
5f24a57c030da70af5ffd2bf,66dd0fe39bfb33794b562bc9,absent,test,pot,pot,True,True
5f24a57c030da70af5ffd2bf,66dd0fe39bfb33794b562bc9,absent,test,coat,turkey,True,False
5f68c02bfe85b202e0f00cc7,66dd0fe39bfb33794b562bc9,coach,practice,street,road,True,False
5f68c02bfe85b202e0f00cc7,66dd0fe39bfb33794b562bc9,coach,practice,horn,polish,True,False
5f68c02bfe85b202e0f00cc7,66dd0fe39bfb33794b562bc9,coach,practice,camp,camp,True,True
5f68c02bfe85b202e0f00cc7,66dd0fe39bfb33794b562bc9,coach,test,bar,cap,True,False
5f68c02bfe85b202e0f00cc7,66dd0fe39bfb33794b562bc9,coach,test,space,sea,True,False
66d0dd436afd4f9aec8b4f29,66dd0fe39bfb33794b562bc9,generate,practice,saw,brush,True,False
66d0dd436afd4f9aec8b4f29,66dd0fe39bfb33794b562bc9,generate,practice,day,Day,True,True
66d0dd436afd4f9aec8b4f29,66dd0fe39bfb33794b562bc9,generate,practice,pot,Pot,True,True
66d0dd436afd4f9aec8b4f29,66dd0fe39bfb33794b562bc9,generate,test,long,Nought,True,False
66d0dd436afd4f9aec8b4f29,66dd0fe39bfb33794b562bc9,generate,test,camp,Camp,True,True
62a72693ad239d8873b2d0bc,66dd0fe39bfb33794b562bc9,generate,practice,ball,flake,True,False
62a72693ad239d8873b2d0bc,66dd0fe39bfb33794b562bc9,generate,practice,gold,Gold,True,True
62a72693ad239d8873b2d0bc,66dd0fe39bfb33794b562bc9,generate,practice,soap,soap,True,True
62a72693ad239d8873b2d0bc,66dd0fe39bfb33794b562bc9,generate,test,bar,bar,True,True
62a72693ad239d8873b2d0bc,66dd0fe39bfb33794b562bc9,generate,test,blue,blue,True,True
5b9bb0fde43a4800019b52b5,66dd0fe39bfb33794b562bc9,generate,practice,trap,trap,True,True
5b9bb0fde43a4800019b52b5,66dd0fe39bfb33794b562bc9,generate,practice,long,Long,True,True
5b9bb0fde43a4800019b52b5,66dd0fe39bfb33794b562bc9,generate,practice,coat,Coat,True,True
5b9bb0fde43a4800019b52b5,66dd0fe39bfb33794b562bc9,generate,test,girl,Boy,True,False
5b9bb0fde43a4800019b52b5,66dd0fe39bfb33794b562bc9,generate,test,hole,Old,True,False
6655a626a0a93488c8fb143b,66dd0fe39bfb33794b562bc9,generate,practice,bank,bank,True,True
